idDBLP,idScholar,DBLP_Match,Scholar_Match,Match_ID
journals/vldb/DattaDVRN01,icK75z3VuGIJ,2504,45717,2504_45717
conf/vldb/Toivonen96,ut53pjEsmxEJ,2569,25339,2569_25339
conf/vldb/SarawagiS96,GzBmx-QUxFYJ,2572,49815,2572_49815
conf/vldb/BerckenS96, ,2573,33659,2573_33659
journals/sigmod/WenLMZ03,5KdceadGf8cJ,2576,33063,2576_33063
conf/vldb/Suciu96,D45fvUWVon0J,2578,61563,2578_61563
journals/sigmod/CampbellEM03,N9u28V6NZTIJ,2579,55584,2579_55584
conf/vldb/LevyRO96,e_vUPQi8-xIJ,2582,9781,2582_9781
conf/vldb/Kleewein96,rXaCSxty6AAJ,2585,35577,2585_35577
journals/sigmod/MeltonE02,6uelfg3RgEoJ,2587,23642,2587_23642
conf/vldb/Gawlick96,Y5OJk6_D-ZUJ,2590,55233,2590_55233
journals/sigmod/Snodgrass02b,KENWBobILMwJ,2591,6646,2591_6646
conf/vldb/Mattos96,EpBlTCJ0_dUJ,2592,39600,2592_39600
journals/sigmod/GroskySF02,HA3wM_i-y3YJ,2593,45662,2593_45662
conf/vldb/Atal96,PaW8zjiNR9cJ,2594,12876,2594_12876
journals/sigmod/AbererCH02,ulDBbXl-6Q4J,2595,17218,2595_17218
conf/vldb/Dasgupta96,A0c2Gd1lP5QJ,2596,46831,2596_46831
conf/vldb/Hammond96,LDxiVdRU6EEJ,2597,17573,2597_17573
journals/sigmod/Aberer02c,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D604274%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,2599,6685,2599_6685
conf/vldb/BertinoBFS96,s0v9B-K8owEJ,2601,4290,2601_4290
journals/sigmod/SpynsMJ02,jD6nDNmhP3AJ,2602,24150,2602_24150
conf/vldb/AgarwalADGNRS96,E4fU9kpfXQsJ,2605,5384,2605_5384
journals/sigmod/MaximilienS02,hgjhR8PwNVwJ,2606,49532,2606_49532
conf/vldb/Cuppens96,8_HtXom0CVgJ,2607,12369,2607_12369
journals/sigmod/BusslerFM02,RaOQG4YyzM4J,2608,35093,2608_35093
conf/vldb/Dyreson96,AfM_N94rVD0J,2610,8749,2610_8749
conf/vldb/ShuklaDNR96,vnezjPI8jYIJ,2612,59086,2612_59086
conf/vldb/RamakrishnanR96,3y1e-H-FdC0J,2614,29923,2614_29923
conf/vldb/ShaferAM96,5HHRNLsy0sAJ,2615,11706,2615_11706
